T	B	Gr	NK_56	NK_16
0	160	0	0	0
160	0	0	0	0
0	160	0	0	0
0	0	160	0	0
0	0	0	0	160
0	0	0	160	0
160	0	0	0	0
0	160	0	0	0
0	160	0	0	0
0	160	0	0	0
0	0	160	0	0
0	160	0	0	0
160	0	0	0	0
0	160	0	0	0
0	160	0	0	0
160	0	0	0	0
160	0	0	0	0
160	0	0	0	0
160	0	0	0	0
160	0	0	0	0
0	0	0	160	0
0	0	0	0	160
0	0	160	0	0
0	0	0	0	160
0	0	0	0	160
0	0	0	0	160
0	160	0	0	0
0	161	0	0	0
0	161	0	0	0
0	161	0	0	0
0	0	0	0	161
0	161	0	0	0
161	0	0	0	0
0	161	0	0	0
161	0	0	0	0
0	161	0	0	0
0	161	0	0	0
0	161	0	0	0
0	0	161	0	0
0	161	0	0	0
0	161	0	0	0
0	161	0	0	0
0	0	0	0	161
0	161	0	0	0
161	0	0	0	0
0	0	0	0	161
0	0	0	0	161
0	0	0	161	0
0	161	0	0	0
161	0	0	0	0
0	0	0	0	161
0	161	0	0	0
0	161	0	0	0
161	0	0	0	0
0	0	161	0	0
0	0	161	0	0
0	0	161	0	0
0	0	0	0	161
0	0	0	0	161
0	0	0	0	161
0	161	0	0	0
0	161	0	0	0
0	0	161	0	0
0	161	0	0	0
0	161	0	0	0
0	0	0	161	0
0	161	0	0	0
0	161	0	0	0
0	161	0	0	0
0	0	161	0	0
0	161	0	0	0
0	0	0	0	161
0	0	161	0	0
0	161	0	0	0
0	0	0	0	161
0	161	0	0	0
161	0	0	0	0
0	161	0	0	0
161	0	0	0	0
0	161	0	0	0
161	0	0	0	0
0	161	0	0	0
0	0	161	0	0
161	0	0	0	0
0	161	0	0	0
0	0	0	0	161
0	161	0	0	0
161	0	0	0	0
0	0	0	0	161
0	0	0	0	161
0	0	161	0	0
162	0	0	0	0
0	162	0	0	0
0	0	0	0	162
162	0	0	0	0
0	0	162	0	0
0	0	0	0	162
0	0	0	0	162
0	162	0	0	0
0	162	0	0	0
0	0	0	0	162
0	0	0	0	162
0	162	0	0	0
162	0	0	0	0
0	162	0	0	0
0	162	0	0	0
0	162	0	0	0
162	0	0	0	0
162	0	0	0	0
0	162	0	0	0
0	0	0	162	0
0	162	0	0	0
162	0	0	0	0
0	0	162	0	0
0	162	0	0	0
162	0	0	0	0
0	162	0	0	0
0	0	0	162	0
0	0	0	162	0
0	0	0	0	162
0	0	0	162	0
0	162	0	0	0
0	162	0	0	0
0	162	0	0	0
162	0	0	0	0
0	162	0	0	0
0	162	0	0	0
0	0	0	0	162
0	0	0	0	162
162	0	0	0	0
0	0	162	0	0
0	162	0	0	0
0	0	0	162	0
162	0	0	0	0
0	0	0	162	0
0	162	0	0	0
0	0	0	0	162
0	0	0	0	162
0	162	0	0	0
0	0	162	0	0
0	0	162	0	0
0	162	0	0	0
0	0	0	162	0
0	0	0	0	162
0	0	162	0	0
162	0	0	0	0
0	0	162	0	0
162	0	0	0	0
0	0	0	162	0
0	0	0	0	162
0	162	0	0	0
0	162	0	0	0
0	0	162	0	0
162	0	0	0	0
0	162	0	0	0
0	0	0	0	162
0	0	0	162	0
162	0	0	0	0
0	0	162	0	0
0	162	0	0	0
162	0	0	0	0
0	162	0	0	0
0	0	162	0	0
0	162	0	0	0
162	0	0	0	0
0	0	0	162	0
162	0	0	0	0
0	162	0	0	0
0	162	0	0	0
0	162	0	0	0
162	0	0	0	0
0	0	0	162	0
162	0	0	0	0
0	0	0	0	162
0	162	0	0	0
0	0	0	0	162
0	162	0	0	0
0	162	0	0	0
0	162	0	0	0
0	162	0	0	0
0	0	0	0	162
0	0	162	0	0
0	162	0	0	0
162	0	0	0	0
162	0	0	0	0
0	162	0	0	0
0	163	0	0	0
0	163	0	0	0
163	0	0	0	0
0	163	0	0	0
0	163	0	0	0
0	0	0	0	163
0	0	163	0	0
163	0	0	0	0
0	0	0	0	163
0	0	163	0	0
0	163	0	0	0
0	163	0	0	0
0	163	0	0	0
0	163	0	0	0
0	0	0	0	163
0	163	0	0	0
0	0	0	0	163
163	0	0	0	0
163	0	0	0	0
163	0	0	0	0
163	0	0	0	0
0	163	0	0	0
163	0	0	0	0
0	0	163	0	0
0	0	0	0	163
0	163	0	0	0
0	163	0	0	0
163	0	0	0	0
0	0	163	0	0
0	0	163	0	0
0	0	0	0	163
0	163	0	0	0
0	163	0	0	0
0	0	163	0	0
163	0	0	0	0
0	163	0	0	0
163	0	0	0	0
0	163	0	0	0
0	0	163	0	0
0	163	0	0	0
0	163	0	0	0
0	0	163	0	0
0	163	0	0	0
0	163	0	0	0
0	0	163	0	0
0	163	0	0	0
0	163	0	0	0
163	0	0	0	0
0	163	0	0	0
0	0	0	0	163
0	0	0	0	163
0	0	163	0	0
0	0	163	0	0
0	0	0	0	163
163	0	0	0	0
0	0	0	0	163
0	163	0	0	0
0	0	163	0	0
0	0	0	0	163
0	0	163	0	0
0	0	0	163	0
163	0	0	0	0
0	163	0	0	0
0	0	0	163	0
0	0	0	0	164
164	0	0	0	0
164	0	0	0	0
164	0	0	0	0
164	0	0	0	0
0	0	0	0	164
0	0	164	0	0
0	164	0	0	0
164	0	0	0	0
0	0	164	0	0
0	0	0	0	164
0	0	164	0	0
0	164	0	0	0
0	164	0	0	0
164	0	0	0	0
164	0	0	0	0
164	0	0	0	0
0	0	164	0	0
0	164	0	0	0
0	164	0	0	0
0	164	0	0	0
0	164	0	0	0
0	164	0	0	0
164	0	0	0	0
164	0	0	0	0
0	164	0	0	0
164	0	0	0	0
164	0	0	0	0
0	0	164	0	0
0	0	164	0	0
0	164	0	0	0
0	0	164	0	0
0	164	0	0	0
0	164	0	0	0
164	0	0	0	0
164	0	0	0	0
0	0	0	0	164
0	164	0	0	0
0	164	0	0	0
0	164	0	0	0
164	0	0	0	0
0	164	0	0	0
0	164	0	0	0
0	0	0	0	164
0	0	0	0	164
0	0	0	164	0
0	0	0	164	0
0	0	164	0	0
0	0	0	0	164
0	164	0	0	0
0	164	0	0	0
164	0	0	0	0
164	0	0	0	0
0	164	0	0	0
0	0	0	0	164
0	0	164	0	0
0	164	0	0	0
164	0	0	0	0
164	0	0	0	0
0	164	0	0	0
164	0	0	0	0
0	0	0	164	0
164	0	0	0	0
164	0	0	0	0
164	0	0	0	0
0	0	0	0	164
0	164	0	0	0
0	164	0	0	0
0	164	0	0	0
0	164	0	0	0
0	0	0	0	164
0	0	0	164	0
164	0	0	0	0
0	164	0	0	0
0	0	0	0	164
0	164	0	0	0
0	0	164	0	0
0	0	164	0	0
0	164	0	0	0
0	0	0	164	0
0	164	0	0	0
0	0	0	0	164
0	0	0	164	0
165	0	0	0	0
0	0	165	0	0
0	165	0	0	0
0	165	0	0	0
0	165	0	0	0
165	0	0	0	0
0	165	0	0	0
0	165	0	0	0
0	165	0	0	0
0	165	0	0	0
0	165	0	0	0
165	0	0	0	0
0	165	0	0	0
0	165	0	0	0
0	165	0	0	0
0	0	165	0	0
165	0	0	0	0
0	0	0	0	165
0	165	0	0	0
0	0	0	165	0
0	0	165	0	0
165	0	0	0	0
0	0	0	165	0
165	0	0	0	0
0	0	0	0	165
0	0	0	165	0
0	165	0	0	0
165	0	0	0	0
165	0	0	0	0
0	165	0	0	0
0	165	0	0	0
165	0	0	0	0
0	165	0	0	0
0	0	0	0	165
0	0	0	0	165
0	165	0	0	0
0	165	0	0	0
165	0	0	0	0
165	0	0	0	0
0	165	0	0	0
0	0	0	0	165
165	0	0	0	0
165	0	0	0	0
0	165	0	0	0
0	0	0	0	165
0	165	0	0	0
0	165	0	0	0
0	165	0	0	0
0	0	0	0	165
0	165	0	0	0
0	0	0	0	165
0	165	0	0	0
0	0	0	0	165
0	0	165	0	0
0	0	165	0	0
165	0	0	0	0
0	165	0	0	0
0	165	0	0	0
0	165	0	0	0
165	0	0	0	0
0	165	0	0	0
165	0	0	0	0
165	0	0	0	0
0	165	0	0	0
165	0	0	0	0
165	0	0	0	0
165	0	0	0	0
0	165	0	0	0
0	165	0	0	0
0	0	0	0	165
0	165	0	0	0
0	165	0	0	0
0	0	165	0	0
0	165	0	0	0
165	0	0	0	0
0	165	0	0	0
0	0	0	0	166
0	166	0	0	0
0	166	0	0	0
0	0	166	0	0
0	166	0	0	0
166	0	0	0	0
0	166	0	0	0
0	166	0	0	0
166	0	0	0	0
166	0	0	0	0
0	166	0	0	0
0	166	0	0	0
0	166	0	0	0
0	166	0	0	0
0	166	0	0	0
0	166	0	0	0
0	0	166	0	0
0	0	166	0	0
166	0	0	0	0
0	166	0	0	0
0	166	0	0	0
0	0	0	166	0
166	0	0	0	0
0	0	0	0	166
0	0	0	0	166
0	0	166	0	0
0	166	0	0	0
0	0	166	0	0
0	166	0	0	0
0	0	0	0	166
0	0	0	0	166
0	0	0	0	166
0	166	0	0	0
0	0	0	0	166
0	166	0	0	0
0	0	0	0	166
0	0	0	0	166
0	0	166	0	0
166	0	0	0	0
0	0	0	0	166
0	0	166	0	0
0	166	0	0	0
0	0	0	0	166
0	166	0	0	0
166	0	0	0	0
0	166	0	0	0
0	166	0	0	0
166	0	0	0	0
166	0	0	0	0
0	0	0	0	166
0	166	0	0	0
0	0	166	0	0
0	0	166	0	0
0	0	0	0	166
0	0	0	0	166
0	166	0	0	0
166	0	0	0	0
0	0	0	166	0
0	0	0	0	166
166	0	0	0	0
0	0	166	0	0
0	166	0	0	0
0	166	0	0	0
0	166	0	0	0
166	0	0	0	0
0	0	0	166	0
0	166	0	0	0
166	0	0	0	0
166	0	0	0	0
0	0	166	0	0
166	0	0	0	0
0	0	166	0	0
166	0	0	0	0
0	0	0	0	167
167	0	0	0	0
167	0	0	0	0
0	0	0	167	0
0	167	0	0	0
0	0	167	0	0
0	0	0	0	167
0	0	167	0	0
0	167	0	0	0
0	0	0	167	0
0	167	0	0	0
0	167	0	0	0
167	0	0	0	0
0	0	167	0	0
167	0	0	0	0
167	0	0	0	0
0	0	0	167	0
0	0	0	0	167
0	167	0	0	0
0	167	0	0	0
0	167	0	0	0
0	0	167	0	0
0	0	0	0	167
167	0	0	0	0
0	167	0	0	0
167	0	0	0	0
0	167	0	0	0
0	0	167	0	0
0	0	0	0	167
0	167	0	0	0
167	0	0	0	0
0	167	0	0	0
167	0	0	0	0
167	0	0	0	0
167	0	0	0	0
167	0	0	0	0
0	0	167	0	0
0	0	167	0	0
0	167	0	0	0
0	167	0	0	0
167	0	0	0	0
167	0	0	0	0
0	167	0	0	0
0	167	0	0	0
0	167	0	0	0
0	0	0	0	167
0	0	0	0	167
0	167	0	0	0
167	0	0	0	0
0	167	0	0	0
0	0	167	0	0
0	167	0	0	0
0	167	0	0	0
0	0	0	0	167
0	167	0	0	0
0	167	0	0	0
0	167	0	0	0
0	0	167	0	0
168	0	0	0	0
168	0	0	0	0
0	168	0	0	0
168	0	0	0	0
0	0	0	0	168
168	0	0	0	0
0	168	0	0	0
168	0	0	0	0
0	168	0	0	0
0	168	0	0	0
0	0	0	168	0
168	0	0	0	0
168	0	0	0	0
168	0	0	0	0
168	0	0	0	0
168	0	0	0	0
0	0	0	0	168
168	0	0	0	0
0	0	168	0	0
0	0	0	168	0
0	0	0	0	168
168	0	0	0	0
168	0	0	0	0
0	168	0	0	0
0	0	168	0	0
0	168	0	0	0
168	0	0	0	0
0	0	0	0	168
0	168	0	0	0
0	0	0	168	0
168	0	0	0	0
0	168	0	0	0
168	0	0	0	0
0	0	168	0	0
0	0	0	168	0
0	168	0	0	0
0	168	0	0	0
0	168	0	0	0
0	168	0	0	0
0	0	0	0	168
0	168	0	0	0
0	0	168	0	0
0	168	0	0	0
168	0	0	0	0
0	168	0	0	0
0	0	0	168	0
0	168	0	0	0
168	0	0	0	0
0	168	0	0	0
0	168	0	0	0
0	168	0	0	0
168	0	0	0	0
0	168	0	0	0
0	0	168	0	0
168	0	0	0	0
0	168	0	0	0
169	0	0	0	0
0	0	0	169	0
0	0	169	0	0
0	169	0	0	0
0	169	0	0	0
0	169	0	0	0
169	0	0	0	0
0	169	0	0	0
169	0	0	0	0
169	0	0	0	0
0	169	0	0	0
0	0	0	0	169
0	0	169	0	0
0	0	0	0	169
0	0	0	0	169
0	169	0	0	0
0	169	0	0	0
0	169	0	0	0
0	0	0	0	169
0	169	0	0	0
0	0	0	0	169
0	0	0	0	169
0	169	0	0	0
0	0	169	0	0
0	0	0	0	169
0	0	169	0	0
0	169	0	0	0
0	169	0	0	0
169	0	0	0	0
0	169	0	0	0
0	169	0	0	0
169	0	0	0	0
0	0	0	0	169
0	0	169	0	0
169	0	0	0	0
0	169	0	0	0
169	0	0	0	0
0	169	0	0	0
169	0	0	0	0
0	169	0	0	0
169	0	0	0	0
0	0	0	169	0
0	0	0	0	169
169	0	0	0	0
0	169	0	0	0
0	0	0	0	169
0	0	169	0	0
0	0	0	0	169
0	0	0	169	0
0	169	0	0	0
0	169	0	0	0
0	169	0	0	0
0	0	0	0	169
0	0	169	0	0
0	0	169	0	0
0	0	0	0	169
0	169	0	0	0
0	0	169	0	0
0	169	0	0	0
0	0	0	0	169
0	169	0	0	0
0	0	0	0	169
169	0	0	0	0
0	0	0	0	169
0	0	169	0	0
0	169	0	0	0
0	0	0	0	170
0	0	170	0	0
0	170	0	0	0
0	170	0	0	0
0	170	0	0	0
170	0	0	0	0
0	170	0	0	0
0	0	0	0	170
170	0	0	0	0
0	0	0	170	0
0	0	170	0	0
170	0	0	0	0
0	0	0	170	0
170	0	0	0	0
0	0	170	0	0
0	0	170	0	0
0	170	0	0	0
0	0	170	0	0
0	0	0	0	170
170	0	0	0	0
170	0	0	0	0
0	170	0	0	0
0	0	170	0	0
0	0	170	0	0
0	0	170	0	0
0	170	0	0	0
0	170	0	0	0
0	0	0	170	0
0	0	0	170	0
0	170	0	0	0
0	170	0	0	0
0	170	0	0	0
0	0	170	0	0
0	0	0	0	170
0	170	0	0	0
0	0	170	0	0
0	0	170	0	0
0	170	0	0	0
170	0	0	0	0
0	170	0	0	0
0	0	0	0	170
170	0	0	0	0
0	0	0	0	170
170	0	0	0	0
0	170	0	0	0
0	0	0	0	170
0	170	0	0	0
0	170	0	0	0
0	0	170	0	0
0	0	170	0	0
0	170	0	0	0
0	170	0	0	0
0	170	0	0	0
170	0	0	0	0
170	0	0	0	0
170	0	0	0	0
0	0	0	0	170
0	0	170	0	0
0	0	170	0	0
0	0	0	0	170
0	0	0	0	170
0	0	0	0	170
0	0	0	170	0
170	0	0	0	0
171	0	0	0	0
0	0	171	0	0
171	0	0	0	0
0	0	0	0	171
171	0	0	0	0
0	171	0	0	0
171	0	0	0	0
0	171	0	0	0
0	171	0	0	0
0	171	0	0	0
171	0	0	0	0
0	171	0	0	0
0	171	0	0	0
0	171	0	0	0
171	0	0	0	0
0	171	0	0	0
0	0	0	0	171
0	171	0	0	0
0	171	0	0	0
171	0	0	0	0
0	0	0	0	171
0	0	171	0	0
0	0	0	0	171
0	0	171	0	0
0	0	0	0	171
0	171	0	0	0
0	171	0	0	0
171	0	0	0	0
0	171	0	0	0
0	171	0	0	0
0	0	0	0	171
171	0	0	0	0
0	0	0	0	171
171	0	0	0	0
0	171	0	0	0
0	171	0	0	0
0	0	171	0	0
0	0	0	0	171
0	0	171	0	0
0	0	0	171	0
0	171	0	0	0
0	171	0	0	0
0	171	0	0	0
0	0	0	0	171
0	171	0	0	0
0	0	0	0	171
0	171	0	0	0
0	0	0	0	171
0	171	0	0	0
171	0	0	0	0
0	0	0	171	0
0	0	0	0	171
0	0	0	0	171
0	0	0	0	171
0	171	0	0	0
0	0	172	0	0
0	0	172	0	0
0	0	0	0	172
172	0	0	0	0
172	0	0	0	0
0	172	0	0	0
172	0	0	0	0
0	172	0	0	0
0	172	0	0	0
172	0	0	0	0
0	0	172	0	0
0	0	0	0	172
0	0	0	0	172
0	172	0	0	0
172	0	0	0	0
0	0	0	0	172
0	172	0	0	0
172	0	0	0	0
172	0	0	0	0
0	0	172	0	0
0	0	0	172	0
0	172	0	0	0
0	0	0	172	0
0	0	0	172	0
0	172	0	0	0
172	0	0	0	0
0	172	0	0	0
0	0	0	0	172
0	172	0	0	0
0	172	0	0	0
0	0	0	0	172
0	172	0	0	0
0	172	0	0	0
0	172	0	0	0
172	0	0	0	0
172	0	0	0	0
0	172	0	0	0
0	0	0	0	172
0	0	0	0	172
0	0	0	0	172
172	0	0	0	0
0	0	0	0	172
172	0	0	0	0
172	0	0	0	0
0	0	0	0	172
0	0	172	0	0
0	0	0	172	0
0	172	0	0	0
172	0	0	0	0
0	172	0	0	0
0	172	0	0	0
0	172	0	0	0
0	0	172	0	0
0	0	172	0	0
0	0	0	172	0
0	0	0	0	172
0	0	172	0	0
0	0	0	172	0
0	0	0	172	0
172	0	0	0	0
0	0	172	0	0
0	173	0	0	0
0	173	0	0	0
173	0	0	0	0
0	173	0	0	0
173	0	0	0	0
0	0	173	0	0
0	0	0	173	0
0	0	173	0	0
0	0	0	0	173
0	173	0	0	0
0	0	173	0	0
0	173	0	0	0
173	0	0	0	0
0	0	0	0	173
0	0	173	0	0
173	0	0	0	0
0	0	0	0	173
0	0	0	0	173
0	0	173	0	0
173	0	0	0	0
0	0	173	0	0
0	173	0	0	0
0	173	0	0	0
0	0	173	0	0
0	0	0	0	173
0	0	0	0	173
0	173	0	0	0
173	0	0	0	0
0	173	0	0	0
0	0	0	0	173
0	0	173	0	0
0	173	0	0	0
0	173	0	0	0
0	0	0	0	173
0	173	0	0	0
173	0	0	0	0
0	173	0	0	0
0	173	0	0	0
0	0	173	0	0
173	0	0	0	0
173	0	0	0	0
173	0	0	0	0
0	173	0	0	0
0	173	0	0	0
0	173	0	0	0
0	0	173	0	0
0	173	0	0	0
0	0	173	0	0
0	0	173	0	0
0	173	0	0	0
0	173	0	0	0
0	0	173	0	0
0	0	173	0	0
0	0	0	0	173
0	0	173	0	0
0	173	0	0	0
0	174	0	0	0
0	0	0	0	174
0	0	174	0	0
0	0	0	0	174
0	174	0	0	0
0	0	174	0	0
174	0	0	0	0
0	174	0	0	0
0	0	174	0	0
0	0	0	0	174
0	0	0	174	0
0	0	0	0	174
174	0	0	0	0
174	0	0	0	0
0	174	0	0	0
0	0	174	0	0
0	0	174	0	0
0	0	0	174	0
174	0	0	0	0
174	0	0	0	0
0	174	0	0	0
0	174	0	0	0
0	174	0	0	0
0	174	0	0	0
0	174	0	0	0
0	0	0	0	174
174	0	0	0	0
0	0	0	174	0
174	0	0	0	0
0	0	174	0	0
0	0	174	0	0
174	0	0	0	0
0	0	0	174	0
0	0	0	0	174
0	0	174	0	0
0	0	174	0	0
0	0	0	0	174
0	174	0	0	0
0	174	0	0	0
0	0	174	0	0
0	0	0	0	174
174	0	0	0	0
174	0	0	0	0
0	174	0	0	0
0	0	0	0	174
0	174	0	0	0
0	174	0	0	0
0	0	0	0	174
0	0	174	0	0
174	0	0	0	0
174	0	0	0	0
0	0	174	0	0
174	0	0	0	0
174	0	0	0	0
0	0	174	0	0
0	0	0	174	0
0	0	174	0	0
0	0	174	0	0
175	0	0	0	0
0	175	0	0	0
0	0	0	175	0
0	0	175	0	0
0	175	0	0	0
0	175	0	0	0
0	175	0	0	0
0	0	0	0	175
0	0	0	175	0
0	0	0	0	175
0	0	175	0	0
0	175	0	0	0
0	0	0	175	0
0	175	0	0	0
0	175	0	0	0
0	175	0	0	0
0	0	0	0	175
0	0	0	175	0
175	0	0	0	0
0	0	175	0	0
0	0	0	0	175
0	175	0	0	0
0	0	175	0	0
175	0	0	0	0
0	0	0	0	175
0	175	0	0	0
0	175	0	0	0
0	175	0	0	0
0	175	0	0	0
0	175	0	0	0
175	0	0	0	0
0	175	0	0	0
0	0	0	0	175
0	0	175	0	0
0	0	175	0	0
0	0	0	0	175
0	0	0	0	175
175	0	0	0	0
175	0	0	0	0
0	0	175	0	0
175	0	0	0	0
0	175	0	0	0
175	0	0	0	0
175	0	0	0	0
0	0	0	0	176
0	176	0	0	0
0	176	0	0	0
0	176	0	0	0
0	0	0	0	176
0	176	0	0	0
0	0	176	0	0
0	0	176	0	0
0	176	0	0	0
0	0	0	0	176
176	0	0	0	0
176	0	0	0	0
176	0	0	0	0
0	0	0	0	176
0	176	0	0	0
176	0	0	0	0
0	176	0	0	0
0	176	0	0	0
0	176	0	0	0
0	0	176	0	0
176	0	0	0	0
176	0	0	0	0
0	176	0	0	0
0	176	0	0	0
0	0	0	176	0
0	0	0	0	176
0	176	0	0	0
0	0	176	0	0
0	0	0	0	176
0	0	0	176	0
0	0	0	176	0
176	0	0	0	0
0	176	0	0	0
0	0	0	0	176
0	0	176	0	0
0	0	0	176	0
0	0	0	0	176
0	0	0	176	0
0	0	0	0	176
0	0	0	0	176
0	0	176	0	0
176	0	0	0	0
0	0	0	176	0
176	0	0	0	0
0	0	0	0	176
0	0	176	0	0
0	0	176	0	0
0	176	0	0	0
0	0	0	0	176
0	176	0	0	0
176	0	0	0	0
0	176	0	0	0
176	0	0	0	0
176	0	0	0	0
0	176	0	0	0
176	0	0	0	0
0	176	0	0	0
0	0	0	0	176
0	0	0	0	176
0	0	0	0	176
0	176	0	0	0
0	177	0	0	0
0	0	0	0	177
0	177	0	0	0
0	0	0	0	177
0	177	0	0	0
0	0	177	0	0
0	177	0	0	0
0	0	177	0	0
0	177	0	0	0
177	0	0	0	0
177	0	0	0	0
0	0	0	177	0
0	0	0	0	177
0	0	0	0	177
0	0	0	0	177
0	0	177	0	0
177	0	0	0	0
0	0	0	0	177
177	0	0	0	0
0	0	0	177	0
0	177	0	0	0
177	0	0	0	0
0	0	0	0	177
0	0	0	177	0
0	0	0	0	177
0	177	0	0	0
0	177	0	0	0
0	177	0	0	0
0	177	0	0	0
0	0	177	0	0
177	0	0	0	0
0	0	177	0	0
0	177	0	0	0
0	0	0	0	178
0	178	0	0	0
0	178	0	0	0
178	0	0	0	0
0	0	0	178	0
0	178	0	0	0
178	0	0	0	0
0	0	0	0	178
0	0	0	178	0
0	0	0	0	178
0	178	0	0	0
0	0	178	0	0
178	0	0	0	0
0	178	0	0	0
0	178	0	0	0
0	0	0	178	0
0	0	0	0	178
0	178	0	0	0
0	178	0	0	0
178	0	0	0	0
0	178	0	0	0
0	0	0	0	178
0	178	0	0	0
0	0	178	0	0
0	0	0	0	178
178	0	0	0	0
0	0	0	0	178
0	0	0	0	178
0	178	0	0	0
0	178	0	0	0
178	0	0	0	0
178	0	0	0	0
0	0	0	0	178
178	0	0	0	0
0	0	0	0	178
0	0	178	0	0
0	0	0	0	178
0	178	0	0	0
0	0	178	0	0
0	178	0	0	0
0	178	0	0	0
178	0	0	0	0
0	0	0	0	178
0	0	0	0	179
179	0	0	0	0
0	0	0	0	179
0	0	0	0	179
179	0	0	0	0
179	0	0	0	0
179	0	0	0	0
0	0	179	0	0
0	0	179	0	0
0	179	0	0	0
0	0	0	0	179
179	0	0	0	0
0	0	179	0	0
0	0	0	179	0
179	0	0	0	0
179	0	0	0	0
0	179	0	0	0
0	0	179	0	0
179	0	0	0	0
179	0	0	0	0
0	0	179	0	0
0	179	0	0	0
0	179	0	0	0
0	0	0	179	0
0	179	0	0	0
0	179	0	0	0
179	0	0	0	0
179	0	0	0	0
0	0	0	179	0
179	0	0	0	0
0	0	0	0	179
0	0	0	179	0
0	0	0	0	179
0	0	179	0	0
0	0	0	0	179
179	0	0	0	0
0	179	0	0	0
0	179	0	0	0
0	0	0	0	179
0	0	179	0	0
0	0	179	0	0
0	0	0	0	179
0	0	180	0	0
180	0	0	0	0
0	180	0	0	0
0	0	180	0	0
180	0	0	0	0
0	0	0	180	0
0	180	0	0	0
0	0	0	180	0
0	180	0	0	0
180	0	0	0	0
180	0	0	0	0
0	0	180	0	0
180	0	0	0	0
0	0	180	0	0
180	0	0	0	0
0	0	0	180	0
0	180	0	0	0
180	0	0	0	0
0	180	0	0	0
0	180	0	0	0
180	0	0	0	0
0	0	0	180	0
180	0	0	0	0
0	0	0	0	180
180	0	0	0	0
0	0	0	0	180
0	0	0	0	180
180	0	0	0	0
0	180	0	0	0
0	180	0	0	0
180	0	0	0	0
0	0	180	0	0
0	180	0	0	0
180	0	0	0	0
0	0	0	0	180
0	0	0	180	0
0	0	180	0	0
0	0	0	0	180
0	0	0	0	180
0	0	0	0	180
0	180	0	0	0
0	180	0	0	0
0	0	0	0	180
0	0	0	181	0
0	0	0	0	181
0	0	0	0	181
0	0	0	181	0
0	181	0	0	0
0	0	0	0	181
0	0	0	181	0
0	181	0	0	0
0	181	0	0	0
0	0	0	0	181
0	0	0	181	0
0	0	0	0	181
0	0	181	0	0
0	0	181	0	0
0	0	0	181	0
181	0	0	0	0
0	181	0	0	0
0	0	181	0	0
181	0	0	0	0
0	0	0	0	181
0	181	0	0	0
0	0	181	0	0
0	0	181	0	0
0	181	0	0	0
0	0	181	0	0
181	0	0	0	0
0	181	0	0	0
0	0	181	0	0
0	181	0	0	0
0	181	0	0	0
0	0	0	0	181
0	0	181	0	0
181	0	0	0	0
0	181	0	0	0
0	0	181	0	0
0	0	181	0	0
0	181	0	0	0
181	0	0	0	0
0	0	0	181	0
181	0	0	0	0
0	0	182	0	0
182	0	0	0	0
0	0	182	0	0
0	0	0	0	182
0	182	0	0	0
0	0	182	0	0
0	0	0	0	182
0	182	0	0	0
0	182	0	0	0
0	182	0	0	0
0	0	182	0	0
0	0	182	0	0
0	0	0	0	182
0	182	0	0	0
0	182	0	0	0
0	182	0	0	0
0	0	0	0	182
0	0	0	182	0
182	0	0	0	0
0	182	0	0	0
0	0	0	182	0
0	0	0	0	182
0	182	0	0	0
0	0	0	182	0
0	0	0	182	0
0	0	182	0	0
182	0	0	0	0
182	0	0	0	0
0	0	0	0	182
0	0	0	182	0
182	0	0	0	0
0	0	182	0	0
0	0	0	0	182
0	182	0	0	0
0	182	0	0	0
0	0	182	0	0
0	0	0	0	182
0	182	0	0	0
0	0	0	0	182
0	0	0	0	182
182	0	0	0	0
0	182	0	0	0
0	182	0	0	0
0	0	182	0	0
182	0	0	0	0
0	182	0	0	0
0	0	0	0	182
0	183	0	0	0
0	183	0	0	0
0	0	183	0	0
0	183	0	0	0
0	0	0	0	183
0	0	0	0	183
0	0	183	0	0
0	0	183	0	0
183	0	0	0	0
0	0	183	0	0
0	0	183	0	0
0	183	0	0	0
0	183	0	0	0
183	0	0	0	0
0	0	183	0	0
0	0	0	0	183
0	183	0	0	0
0	0	0	183	0
0	0	0	0	183
0	0	0	0	183
0	0	0	183	0
0	183	0	0	0
0	0	0	0	183
0	183	0	0	0
0	183	0	0	0
0	0	0	183	0
0	0	183	0	0
0	183	0	0	0
0	183	0	0	0
183	0	0	0	0
0	183	0	0	0
0	0	183	0	0
0	0	183	0	0
0	0	183	0	0
0	0	0	0	183
0	0	0	0	183
183	0	0	0	0
183	0	0	0	0
0	0	183	0	0
0	183	0	0	0
0	0	0	183	0
183	0	0	0	0
0	0	0	0	183
183	0	0	0	0
0	184	0	0	0
0	0	184	0	0
0	0	0	0	184
0	184	0	0	0
0	184	0	0	0
0	0	184	0	0
184	0	0	0	0
0	184	0	0	0
0	0	184	0	0
0	184	0	0	0
0	0	0	0	184
0	0	184	0	0
0	0	184	0	0
0	184	0	0	0
0	184	0	0	0
0	0	0	0	184
0	0	184	0	0
0	184	0	0	0
0	184	0	0	0
0	0	184	0	0
0	0	0	184	0
0	184	0	0	0
0	0	0	0	184
0	184	0	0	0
0	0	0	184	0
0	184	0	0	0
184	0	0	0	0
0	184	0	0	0
0	184	0	0	0
0	0	0	0	184
0	0	0	0	184
0	0	184	0	0
0	0	184	0	0
0	184	0	0	0
0	0	184	0	0
0	0	0	0	184
0	0	0	0	184
0	0	0	0	185
0	0	185	0	0
0	0	185	0	0
0	0	185	0	0
0	0	0	0	185
0	0	185	0	0
0	0	0	0	185
0	185	0	0	0
